gene_id	chr	male	male_category	female	female_category
Dcitr02g01970.1	DC3.0sc02	0.00840107296712237	Low	0.00657937580735234	Low
Dcitr02g01980.1	DC3.0sc02	0.0247591698499991	Low	0.0235357315710667	Low
Dcitr02g01990.1	DC3.0sc02	0.0043939174338195	Low	0.00662564266421485	Low
Dcitr02g02000.1	DC3.0sc02	0.704658725121057	High	0.708622384308635	High
Dcitr02g02010.1	DC3.0sc02	0.188662152743309	Low	0.195032043160132	Low
Dcitr02g02020.1	DC3.0sc02	0.037881542077897	Low	0.0365665687905802	Low
Dcitr02g02030.1	DC3.0sc02	0.00604544865667046	Low	0.00603198880372878	Low
Dcitr02g02040.1	DC3.0sc02	0.0193489731965208	Low	0.017340128288678	Low
Dcitr02g02050.1	DC3.0sc02	0.0108181203515889	Low	0.025355738263347	Low
Dcitr02g02060.1	DC3.0sc02	0.00837690926995302	Low	0.00834783553177828	Low
Dcitr02g02070.1	DC3.0sc02	0.00818689831502532	Low	0.0079294601948113	Low
Dcitr02g02080.1	DC3.0sc02	0.585735520518129	Medium	0.489436234263821	Medium
Dcitr02g02090.1	DC3.0sc02	0.00608164826599583	Low	0.00714622720808434	Low
Dcitr02g02100.1	DC3.0sc02	0.0364552689544309	Low	0.0387638375872591	Low
Dcitr02g02110.1	DC3.0sc02	0.0708859129427625	Low	0.0769013711926218	Low
Dcitr02g02120.1	DC3.0sc02	0.0231809179547325	Low	0.0246536488236419	Low
Dcitr02g02130.1	DC3.0sc02	0.00840307778919887	Low	0.00838599378649377	Low
Dcitr02g02140.1	DC3.0sc02	0.00565488209686937	Low	0.00746895439064379	Low
Dcitr02g02150.1	DC3.0sc02	0.00509407697018543	Low	0.00523906601300877	Low
Dcitr02g02160.1	DC3.0sc02	0.0392291204260874	Low	0.0412653439468827	Low
Dcitr02g02170.1	DC3.0sc02	0.126901341258464	Low	0.109836025739665	Low
Dcitr02g02180.1	DC3.0sc02	0.00498790646491964	Low	0.00504773837351691	Low
Dcitr02g02190.1	DC3.0sc02	0.00819455845628067	Low	0.008246962852012	Low
Dcitr02g02200.1	DC3.0sc02	0.00688987918428975	Low	0.00713726022466951	Low
Dcitr02g02210.1	DC3.0sc02	0.00288980882351095	Low	0.00611375010747058	Low
Dcitr02g02220.1	DC3.0sc02	0.00593833304100211	Low	0.00597178205177775	Low
Dcitr02g02230.1	DC3.0sc02	0.00674764132672123	Low	0.00690423837361915	Low
Dcitr02g02240.1	DC3.0sc02	0.00667200667078019	Low	0.00616163348474584	Low
Dcitr02g02250.1	DC3.0sc02	0.00529214198687364	Low	0.00559415400580487	Low
Dcitr02g02260.1	DC3.0sc02	0	None	0.0048780487804878	Low
Dcitr02g02270.1	DC3.0sc02	0.0115000480169019	Low	0.00231492645285749	Low
Dcitr02g02280.1	DC3.0sc02	0.00310358386698124	Low	0.00722797398717912	Low
Dcitr02g02290.1	DC3.0sc02	0	None	0.0025	Low
Dcitr02g02300.1	DC3.0sc02	0.00829368787698581	Low	0.00845891139928667	Low
Dcitr02g02310.1	DC3.0sc02	0.00584160635834962	Low	0.00636466420690742	Low
Dcitr02g02320.1	DC3.0sc02	0.667376932011079	Medium	0.576583525449224	Medium
Dcitr02g02330.1	DC3.0sc02	0.627233320228676	Medium	0.417696482610639	Medium
Dcitr02g02340.1	DC3.0sc02	0.00572533593300685	Low	0.00486926405550548	Low
Dcitr02g02350.1	DC3.0sc02	0.0496825753123231	Low	0.0594978444749441	Low
Dcitr02g02360.1	DC3.0sc02	0.229481401155703	Low	0.219052965861164	Low
Dcitr02g02370.1	DC3.0sc02	0.00548247640770527	Low	0.00592048905038707	Low
Dcitr02g02380.1	DC3.0sc02	0.180268510101376	Low	0.176832245406763	Low
Dcitr02g02390.1	DC3.0sc02	0.488490476109212	Medium	0.480351127956038	Medium
Dcitr02g02400.1	DC3.0sc02	0.00543295180989078	Low	0.00610190854177903	Low
Dcitr02g02410.1	DC3.0sc02	0.00505516689325154	Low	0.00656821895734769	Low
Dcitr02g02420.1	DC3.0sc02	0.0053101691260897	Low	0.00550610510127604	Low
Dcitr02g02430.1	DC3.0sc02	0.00590604561652725	Low	0.00517724989945654	Low
Dcitr02g02440.1	DC3.0sc02	0.00713887969769264	Low	0.00593748684253688	Low
Dcitr02g02450.1	DC3.0sc02	0.00659244406856137	Low	0.00675352071598166	Low
Dcitr02g02460.1	DC3.0sc02	0.00887748946959473	Low	0.00230424488415356	Low
Dcitr02g02470.1	DC3.0sc02	0.00350422995069814	Low	0.00354531903779599	Low
Dcitr02g02480.1	DC3.0sc02	0.0527666820878495	Low	0.037503729663229	Low
Dcitr02g02490.1	DC3.0sc02	0	None	0.00641176765018598	Low
Dcitr02g02500.1	DC3.0sc02	0.00948449732357137	Low	0.0090159785968499	Low
Dcitr02g02510.1	DC3.0sc02	0.0604019371056549	Low	0.0542599449878111	Low
Dcitr02g02520.1	DC3.0sc02	0.00886403488927629	Low	0.0102284100571583	Low
Dcitr02g02530.1	DC3.0sc02	0.00899760325579428	Low	0.0104141904998419	Low
Dcitr02g02540.1	DC3.0sc02	0.420652173913043	Medium	0.570337411939192	Medium
Dcitr02g02550.1	DC3.0sc02	0.00727830815176098	Low	0.00720371991004074	Low
Dcitr02g02560.1	DC3.0sc02	0	None	0	None
Dcitr02g02570.1	DC3.0sc02	0.0211721593974215	Low	0.0196644492682218	Low
Dcitr02g02580.1	DC3.0sc02	0.466382510231959	Medium	0.617794776382053	Medium
Dcitr02g02590.1	DC3.0sc02	0.0113636363636364	Low	0	None
Dcitr02g02600.1	DC3.0sc02	0.195488957090835	Low	0.208946184535123	Low
Dcitr02g02610.1	DC3.0sc02	0.0261670706054056	Low	0.0253935943198779	Low
Dcitr02g02620.1	DC3.0sc02	0.0071138294435813	Low	0.00902332660870775	Low
Dcitr02g02630.1	DC3.0sc02	0.0114203528082744	Low	0.0112534662478763	Low
Dcitr02g02640.1	DC3.0sc02	0.00935511856564489	Low	0.00502248827965815	Low
Dcitr02g02650.1	DC3.0sc02	0.2467851432266	Low	0.159976764491814	Low
Dcitr02g02660.1	DC3.0sc02	0.00719678147912342	Low	0.00488469213695218	Low
Dcitr02g02670.1	DC3.0sc02	0.0181026535193202	Low	0.246749408983451	Low
Dcitr02g02680.1	DC3.0sc02	0.0273972602739726	Low	0.20854011579818	Low
Dcitr02g02700.1	DC3.0sc02	0.0641025641025642	Low	0.0580808080808082	Low
Dcitr02g02710.1	DC3.0sc02	0.0114323836769834	Low	0.0112529761217349	Low
Dcitr02g02720.1	DC3.0sc02	0.00516315574603863	Low	0.00586987837721013	Low
Dcitr02g02730.1	DC3.0sc02	0.107264006561338	Low	0.134725184527961	Low
Dcitr02g02740.1	DC3.0sc02	0.185185185185185	Low	0.166666666666667	Low
Dcitr02g02750.1	DC3.0sc02	0.0999806381326315	Low	0.114941077441077	Low
Dcitr02g02760.1	DC3.0sc02	0.223958333333333	Low	0.285714285714285	Low
Dcitr02g02770.1	DC3.0sc02	0.00577135581320815	Low	0.00519087107186043	Low
Dcitr02g02780.1	DC3.0sc02	0.0038514185573592	Low	0.00492901521245511	Low
Dcitr02g02790.1	DC3.0sc02	0.31917211328976	Medium	0.627777777777778	Medium
Dcitr02g02810.1	DC3.0sc02	0.00350499260029355	Low	0.00482195179927667	Low
Dcitr02g02820.1	DC3.0sc02	0.00343470543727243	Low	0.00529920158748536	Low
Dcitr02g02830.1	DC3.0sc02	0.00704363100106652	Low	0.00657931593460659	Low
Dcitr02g02840.1	DC3.0sc02	0.0054601170844558	Low	0.00485480859812293	Low
Dcitr02g02850.1	DC3.0sc02	0.00603309827563283	Low	0.00583406349090995	Low
Dcitr02g02860.1	DC3.0sc02	0.00462963154763438	Low	0.00539353631591568	Low
Dcitr02g02870.1	DC3.0sc02	0.0047448709183648	Low	0.00447317969060373	Low
Dcitr02g02890.1	DC3.0sc02	0.0056511392229994	Low	0.00623755139258764	Low
Dcitr02g02900.1	DC3.0sc02	0.00963154595731125	Low	0.00728259423758185	Low
Dcitr02g02910.1	DC3.0sc02	0.00793650793650793	Low	0.00574712643678162	Low
Dcitr02g02920.1	DC3.0sc02	0	None	0.00496913580246914	Low
Dcitr02g02930.1	DC3.0sc02	0	None	0	None
Dcitr02g02940.1	DC3.0sc02	0.00597254563075394	Low	0.00415390623292943	Low
Dcitr02g02950.1	DC3.0sc02	0.00221153050639275	Low	0.00255611705253261	Low
Dcitr02g02960.1	DC3.0sc02	0.0135250318133142	Low	0.0129822468774684	Low
Dcitr02g02970.1	DC3.0sc02	0.00591164370754997	Low	0.00613698577096893	Low
Dcitr02g02980.1	DC3.0sc02	0.00461991846086812	Low	0.00462077861981604	Low
Dcitr02g02990.1	DC3.0sc02	0	None	0.00235809752358097	Low
Dcitr02g03000.1	DC3.0sc02	0.0058854047158502	Low	0.00449993012547204	Low
Dcitr02g03010.1	DC3.0sc02	0.00658623368518173	Low	0.00742276130349929	Low
Dcitr02g03020.1	DC3.0sc02	0.010529190423882	Low	0.00787350692608882	Low
Dcitr02g03030.1	DC3.0sc02	0.00600543352023857	Low	0.00192075817583118	Low
Dcitr02g03040.1	DC3.0sc02	0.00530858568322791	Low	0.00548716352187349	Low
Dcitr02g03050.1	DC3.0sc02	0.00463827332695935	Low	0.00586432718648397	Low
Dcitr02g03060.1	DC3.0sc02	0.00666105109997684	Low	0.00628118133283817	Low
Dcitr02g03070.1	DC3.0sc02	0.00592677117087751	Low	0.0055789075527103	Low
Dcitr02g03080.1	DC3.0sc02	0.0145364488689388	Low	0.0111872182740708	Low
Dcitr02g03090.1	DC3.0sc02	0.00378852062690493	Low	0.0051759600945676	Low
Dcitr02g03100.1	DC3.0sc02	0.00464923679972556	Low	0.0051897755353631	Low
Dcitr02g03110.1	DC3.0sc02	0.00597022276486056	Low	0.00585512550412481	Low
Dcitr02g03120.1	DC3.0sc02	0.100489899830505	Low	0.0868357024898521	Low
Dcitr02g03130.1	DC3.0sc02	0.0182370756115071	Low	0.016456474612357	Low
Dcitr02g03140.1	DC3.0sc02	0.00631649877331131	Low	0.00586531271691415	Low
Dcitr02g03150.1	DC3.0sc02	0.00737027606204783	Low	0.0083057365851787	Low
Dcitr02g03160.1	DC3.0sc02	0.00698034144372072	Low	0.00872590350987371	Low
Dcitr02g03170.1	DC3.0sc02	0.00975263117187379	Low	0.00903388641148778	Low
Dcitr02g03180.1	DC3.0sc02	0	None	0.0136363636363636	Low
Dcitr02g03190.1	DC3.0sc02	0.691302561790667	Medium	0.633158194851743	Medium
Dcitr02g03200.1	DC3.0sc02	0.376359433561245	Medium	0.323053711618697	Medium
Dcitr02g03210.1	DC3.0sc02	0.455398860398861	Medium	0.307838071834432	Medium
Dcitr02g03220.1	DC3.0sc02	0.00757575757575758	Low	0.0104463437796771	Low
Dcitr02g03230.1	DC3.0sc02	0.00655681355406798	Low	0.00632181292391961	Low
Dcitr02g03240.1	DC3.0sc02	0.00881821529500407	Low	0.00784572318191367	Low
Dcitr02g03250.1	DC3.0sc02	0.00628046033486615	Low	0.00593679118232562	Low
Dcitr02g03260.1	DC3.0sc02	0.00998798831742553	Low	0.0104453237938935	Low
Dcitr02g03270.1	DC3.0sc02	0.00739231635453735	Low	0.00422586034571993	Low
Dcitr02g03280.1	DC3.0sc02	0.00774413773289937	Low	0.00570313443940899	Low
Dcitr02g03290.1	DC3.0sc02	0.0252743375189377	Low	0.0313470235944168	Low
Dcitr02g03300.1	DC3.0sc02	0.0192950077677029	Low	0.0303709242384967	Low
Dcitr02g03310.1	DC3.0sc02	0.0588232736091061	Low	0.0888235455651683	Low
Dcitr02g03320.1	DC3.0sc02	0.0234560498374306	Low	0.0247794678528651	Low
Dcitr02g03330.1	DC3.0sc02	0.0140110461124704	Low	0.00917168081312796	Low
Dcitr02g03340.1	DC3.0sc02	0.142907296665895	Low	0.120253784818461	Low
Dcitr02g03350.1	DC3.0sc02	0.0072668120959121	Low	0.00494454087430304	Low
Dcitr02g03360.1	DC3.0sc02	0.00909107520989478	Low	0.0114744085069162	Low
Dcitr02g03370.1	DC3.0sc02	0.0054559275545148	Low	0.00316197691197691	Low
Dcitr02g03380.1	DC3.0sc02	0.0116120640952648	Low	0.0196883012079254	Low
Dcitr02g03390.1	DC3.0sc02	0.00658742921197905	Low	0.00704286551686285	Low
Dcitr02g03400.1	DC3.0sc02	0.00559865931995938	Low	0.00708855754378052	Low
Dcitr02g03410.1	DC3.0sc02	0.0177329462425723	Low	0.0175636968905554	Low
Dcitr02g03420.1	DC3.0sc02	0.0137345047000885	Low	0.0132377379464919	Low
Dcitr02g03440.1	DC3.0sc02	0.00565788009423408	Low	0.00569483194162619	Low
Dcitr02g03450.1	DC3.0sc02	0.121945622554142	Low	0.212096823928461	Low
Dcitr02g03460.1	DC3.0sc02	0.574052786552786	Medium	0.445702880806537	Medium
Dcitr02g03470.1	DC3.0sc02	0.00750679856435225	Low	0.00559876673778748	Low
Dcitr02g03480.1	DC3.0sc02	0.0075351166683149	Low	0.00249812843797807	Low
Dcitr02g03500.1	DC3.0sc02	0.0371149526092901	Low	0.0586674731911881	Low
Dcitr02g03510.1	DC3.0sc02	0.225993890309747	Low	0.316562506550127	Medium
Dcitr02g03520.1	DC3.0sc02	0	None	0	None
Dcitr02g03540.1	DC3.0sc02	0.00682064240202221	Low	0.00797994965991505	Low
Dcitr02g03550.1	DC3.0sc02	0.00314465408805032	Low	0.00252525252525253	Low
Dcitr02g03570.1	DC3.0sc02	0.00580755385672519	Low	0.00562753001077279	Low
Dcitr02g03580.1	DC3.0sc02	0.00501671343835099	Low	0.0048699167036504	Low
Dcitr02g03590.1	DC3.0sc02	0.00691315251982967	Low	0.008344605198424	Low
Dcitr02g03600.1	DC3.0sc02	0.00726992020795994	Low	0.0083868044120056	Low
Dcitr02g03610.1	DC3.0sc02	0.00507995478285339	Low	0.00707553265725232	Low
Dcitr02g03620.1	DC3.0sc02	0.00624705697044535	Low	0.00753604276054446	Low
Dcitr02g03630.1	DC3.0sc02	0.00378419944957099	Low	0.00944698509485095	Low
Dcitr02g03640.1	DC3.0sc02	0.0071177549548789	Low	0.00489887265593018	Low
Dcitr02g03650.1	DC3.0sc02	0.0432239576223228	Low	0.0334180072184426	Low
Dcitr02g03660.1	DC3.0sc02	0.298903068955155	Low	0.35634700208073	Medium
Dcitr02g03670.1	DC3.0sc02	0.145170465286803	Low	0.160325559223848	Low
Dcitr02g03680.1	DC3.0sc02	0.536602137056554	Medium	0.486432332758698	Medium
Dcitr02g03690.1	DC3.0sc02	0.417673879107085	Medium	0.427072505607313	Medium
Dcitr02g03700.1	DC3.0sc02	0.0801899240259376	Low	0.0537725462668728	Low
Dcitr02g03710.1	DC3.0sc02	0.0501160216299949	Low	0.0936034936034937	Low
Dcitr02g03740.1	DC3.0sc02	0.00754267868929417	Low	0.00509386257443778	Low
Dcitr02g03750.1	DC3.0sc02	0.0104500795213836	Low	0.00898164502642436	Low
Dcitr02g03760.1	DC3.0sc02	0.00596482772643971	Low	0.00587717740038655	Low
Dcitr02g03770.1	DC3.0sc02	0.00756013735577172	Low	0.00506219811391544	Low
Dcitr02g03780.1	DC3.0sc02	0.00916284967431483	Low	0.018847366458506	Low
Dcitr02g03790.1	DC3.0sc02	0.0462459786031002	Low	0.0615882675102288	Low
Dcitr02g03800.1	DC3.0sc02	0.344600805674733	Medium	0.449215274882316	Medium
Dcitr02g03810.1	DC3.0sc02	0.281298434866905	Low	0.0811199439149104	Low
Dcitr02g03820.1	DC3.0sc02	0.975	High	0.566666666666667	Medium
Dcitr02g03830.1	DC3.0sc02	0.0030441400304414	Low	0.00934979197543494	Low
Dcitr02g03840.1	DC3.0sc02	0.00981194025813146	Low	0.0145956866844893	Low
Dcitr02g03850.1	DC3.0sc02	0.0264035243732212	Low	0.0241833050872959	Low
Dcitr02g03860.1	DC3.0sc02	0.00651345858479857	Low	0.00882948725275601	Low
Dcitr02g03870.1	DC3.0sc02	0.00548033043036374	Low	0.00491649121223342	Low
Dcitr02g03880.1	DC3.0sc02	0.00856426515571914	Low	0.00775524816397555	Low
Dcitr02g03890.1	DC3.0sc02	0.0912006631994163	Low	0.0922612939875978	Low
Dcitr02g03900.1	DC3.0sc02	0.102844797674721	Low	0.104609289410439	Low
Dcitr02g03910.1	DC3.0sc02	0.0285319613479093	Low	0.0291748107167547	Low
Dcitr02g03920.1	DC3.0sc02	0.110666089248279	Low	0.12196109288616	Low
Dcitr02g03930.1	DC3.0sc02	0.00711622468259062	Low	0.00916399694685018	Low
Dcitr02g03940.1	DC3.0sc02	0.00495984750380144	Low	0.00449907843226031	Low
Dcitr02g03950.1	DC3.0sc02	0.00513598022954414	Low	0.00532656807064806	Low
Dcitr02g03960.1	DC3.0sc02	0.00611893170201915	Low	0.00606483172631825	Low
Dcitr02g03970.1	DC3.0sc02	0.00636653024560281	Low	0.00798164763466559	Low
Dcitr02g03980.1	DC3.0sc02	0.465110047338676	Medium	0.49361923155525	Medium
Dcitr02g03990.1	DC3.0sc02	0.0171665234907565	Low	0.0192808571795982	Low
Dcitr02g04000.1	DC3.0sc02	0.00399738703451129	Low	0.00483777558206515	Low
Dcitr02g04010.1	DC3.0sc02	0.0138499359613334	Low	0.0135348175598007	Low
Dcitr02g04020.1	DC3.0sc02	0.0250405498722542	Low	0.011362310716524	Low
Dcitr02g04030.1	DC3.0sc02	0.00484037734024418	Low	0.00568436375310877	Low
Dcitr02g04040.1	DC3.0sc02	0.00656173752829086	Low	0.00613502499810234	Low
Dcitr02g04060.1	DC3.0sc02	0.00580674261756082	Low	0.00441131114031619	Low
Dcitr02g04070.1	DC3.0sc02	0.00623429869596159	Low	0.00381944216136482	Low
Dcitr02g04080.1	DC3.0sc02	0.00485810628263899	Low	0.00439355611769405	Low
Dcitr02g04090.1	DC3.0sc02	0.00764443431870066	Low	0.00573356659735711	Low
Dcitr02g04100.1	DC3.0sc02	0.0186835562723473	Low	0.0135106234940934	Low
Dcitr02g04110.1	DC3.0sc02	0.0051790859765439	Low	0.00451371795529906	Low
Dcitr02g04120.1	DC3.0sc02	0.011246435373285	Low	0.00973385832148021	Low
Dcitr02g04130.1	DC3.0sc02	0.00561810405799428	Low	0.00485768156655402	Low
Dcitr02g04140.1	DC3.0sc02	0.00510492574365227	Low	0.00589956710787166	Low
Dcitr02g04150.1	DC3.0sc02	0.00601877897202611	Low	0.00797305675331795	Low
Dcitr02g04160.1	DC3.0sc02	0.439830702007815	Medium	0.506721663776049	Medium
Dcitr02g04170.1	DC3.0sc02	0.00639498634712381	Low	0.0057402091713031	Low
Dcitr02g04180.1	DC3.0sc02	0.00347222222222222	Low	0.00344827586206897	Low
Dcitr02g04190.1	DC3.0sc02	0.00339188680970627	Low	0.00671224681206077	Low
Dcitr02g04200.1	DC3.0sc02	0.00722166832126968	Low	0.00762527397286031	Low
Dcitr02g04210.1	DC3.0sc02	0.00768218323566713	Low	0.00734223991586225	Low
Dcitr02g04220.1	DC3.0sc02	0.74	High	0.455555555555556	Medium
Dcitr02g04230.1	DC3.0sc02	0.0744996345637737	Low	0.125276846473489	Low
Dcitr02g04240.1	DC3.0sc02	0.0117819213505228	Low	0.0159055681941877	Low
Dcitr02g04250.1	DC3.0sc02	0.0195465249044569	Low	0.0274743556647713	Low
Dcitr02g04260.1	DC3.0sc02	0.126415673474497	Low	0.146164736164736	Low
Dcitr02g04270.1	DC3.0sc02	0.01045771820119	Low	0.0115292665273089	Low
Dcitr02g04280.1	DC3.0sc02	0.0110950917956995	Low	0.0124874457868461	Low
Dcitr02g04290.1	DC3.0sc02	0.00292397660818713	Low	0.00646490480250071	Low
Dcitr02g04300.1	DC3.0sc02	0.00359015272395714	Low	0.00419885125767478	Low
Dcitr02g04310.1	DC3.0sc02	0.748647246685244	High	0.775477712594515	High
Dcitr02g04320.1	DC3.0sc02	0.0698979128130861	Low	0.047769880434949	Low
Dcitr02g04330.1	DC3.0sc02	0.00618502781161093	Low	0.00704911225200724	Low
Dcitr02g04340.1	DC3.0sc02	0.0128745223796384	Low	0.0116566031376713	Low
Dcitr02g04350.1	DC3.0sc02	0.00578954938900952	Low	0.00583205326920673	Low
Dcitr02g04360.1	DC3.0sc02	0.00641043066964824	Low	0.00543470954169929	Low
Dcitr02g04370.1	DC3.0sc02	0.00479508580107988	Low	0.00531420835646922	Low
Dcitr02g04380.1	DC3.0sc02	0.10237527318063	Low	0.107347351607792	Low
Dcitr02g04390.1	DC3.0sc02	0.0101335150036464	Low	0.0129992669727198	Low
Dcitr02g04400.1	DC3.0sc02	0.00995754000493282	Low	0.0104245854521993	Low
Dcitr02g04410.1	DC3.0sc02	0.0805814055151901	Low	0.0451567260394995	Low
Dcitr02g04420.1	DC3.0sc02	0.449064893068425	Medium	0.344833900556475	Medium
Dcitr02g04430.1	DC3.0sc02	0.0458474983467275	Low	0.0522595831176296	Low
Dcitr02g04440.1	DC3.0sc02	0.0425997133140539	Low	0.0212771926212441	Low
Dcitr02g04460.1	DC3.0sc02	0.0709691643886398	Low	0.0777995668761653	Low
Dcitr02g04470.1	DC3.0sc02	0.0519064359896373	Low	0.0351899235020348	Low
Dcitr02g04480.1	DC3.0sc02	0.0103317269386771	Low	0.0143103121260894	Low
Dcitr02g04490.1	DC3.0sc02	0.431775189167662	Medium	0.529572245564893	Medium
Dcitr02g04500.1	DC3.0sc02	0.0657723737217587	Low	0.0254254530789561	Low
Dcitr02g04510.1	DC3.0sc02	0.0200740565702138	Low	0.0198322922951186	Low
Dcitr02g04520.1	DC3.0sc02	0.0231506424714451	Low	0.0164120865886188	Low
Dcitr02g04530.1	DC3.0sc02	0	None	0.0166666666666667	Low
Dcitr02g04550.1	DC3.0sc02	0.0136456298349108	Low	0.0138636600685358	Low
Dcitr02g04560.1	DC3.0sc02	0.0411255216135329	Low	0.0375533706615242	Low
Dcitr02g04570.1	DC3.0sc02	0.00844346414843636	Low	0.013006812731896	Low
Dcitr02g04580.1	DC3.0sc02	0.0328822589894385	Low	0.0323720184153682	Low
Dcitr02g04600.1	DC3.0sc02	0.0981119194063422	Low	0.0896179096169777	Low
Dcitr02g04610.1	DC3.0sc02	0.0258674600261953	Low	0.0242002643242769	Low
Dcitr02g04620.1	DC3.0sc02	0.0599489373494057	Low	0.213333333333333	Low
Dcitr02g04630.1	DC3.0sc02	0.0260730456863666	Low	0.0569349412611163	Low
Dcitr02g04640.1	DC3.0sc02	0.00574453935277362	Low	0.00628888388885347	Low
Dcitr02g04660.1	DC3.0sc02	0.619995922606173	Medium	0.621297465721067	Medium
Dcitr02g04670.1	DC3.0sc02	0.00526790857501488	Low	0.00559892326276101	Low
Dcitr02g04680.1	DC3.0sc02	0.00537778344911993	Low	0.00492285307545407	Low
Dcitr02g04690.1	DC3.0sc02	0.00226573640168547	Low	0.00625633619055268	Low
Dcitr02g04700.1	DC3.0sc02	0.0914532561431452	Low	0.0969423283514964	Low
Dcitr02g04710.1	DC3.0sc02	0.118925606259932	Low	0.119417746604117	Low
Dcitr02g04720.1	DC3.0sc02	0.0103227217878289	Low	0.0114487494249805	Low
Dcitr02g04730.1	DC3.0sc02	0.00414433708069833	Low	0.00846744499795453	Low
Dcitr02g04740.1	DC3.0sc02	0.0103138995617452	Low	0.0144859882020793	Low
Dcitr02g04750.1	DC3.0sc02	0.0098956777859142	Low	0.00635115440469141	Low
Dcitr02g04760.1	DC3.0sc02	0	None	0	None
Dcitr02g04770.1	DC3.0sc02	0.0054140923666622	Low	0.00600164222117972	Low
Dcitr02g04780.1	DC3.0sc02	0.00696344057188835	Low	0.00702304696338622	Low
Dcitr02g04790.1	DC3.0sc02	0.30165087163151	Medium	0.314881790698545	Medium
Dcitr02g04800.1	DC3.0sc02	0.06257566662784	Low	0.0618779898381484	Low
Dcitr02g04810.1	DC3.0sc02	0.473402717154486	Medium	0.545388826236512	Medium
Dcitr02g04820.1	DC3.0sc02	0.280560921001807	Low	0.474587502070329	Medium
Dcitr02g04830.1	DC3.0sc02	0.452503592396459	Medium	0.403264226690335	Medium
Dcitr02g04840.1	DC3.0sc02	0.0146141861216532	Low	0.0159210541395277	Low
Dcitr02g04850.1	DC3.0sc02	0.00455222708136058	Low	0.00720834533315992	Low
Dcitr02g04860.1	DC3.0sc02	0.319469776280044	Medium	0.263482806675896	Low
Dcitr02g04870.1	DC3.0sc02	0.0055425997009757	Low	0.00472325688236581	Low
Dcitr02g04880.1	DC3.0sc02	0.00671608578358879	Low	0.00495189805947657	Low
Dcitr02g04890.1	DC3.0sc02	0.00557597657007868	Low	0.00585600416830426	Low
Dcitr02g04900.1	DC3.0sc02	0.0063721777651553	Low	0.0054234049358002	Low
Dcitr02g04910.1	DC3.0sc02	0.00543473016275108	Low	0.00520702519915706	Low
Dcitr02g04920.1	DC3.0sc02	0.00509578944921066	Low	0.00420005608992426	Low
Dcitr02g04930.1	DC3.0sc02	0.00526847650869503	Low	0.00520503171749387	Low
Dcitr02g04940.1	DC3.0sc02	0.0298185762283745	Low	0.032115423242449	Low
Dcitr02g04950.1	DC3.0sc02	0.0558422281875625	Low	0.0583311449753785	Low
Dcitr02g04960.1	DC3.0sc02	0.045790518057621	Low	0.0478918117887763	Low
Dcitr02g04970.1	DC3.0sc02	0.006073343043008	Low	0.00906855940784783	Low
Dcitr02g04980.1	DC3.0sc02	0.00547791050341112	Low	0.006411321646353	Low
Dcitr02g04990.1	DC3.0sc02	0.0824832111689833	Low	0.0724373235423082	Low
Dcitr02g05000.1	DC3.0sc02	0.0145274864937077	Low	0.0190675665183765	Low
Dcitr02g05010.1	DC3.0sc02	0.00521223984630753	Low	0.00576875459974228	Low
Dcitr02g05020.1	DC3.0sc02	0.00693846311943413	Low	0.00587543023100668	Low
Dcitr02g05030.1	DC3.0sc02	0.00458042838138932	Low	0.00544157074659276	Low
Dcitr02g05040.1	DC3.0sc02	0.00899089057908621	Low	0.0106959064687414	Low
Dcitr02g05050.1	DC3.0sc02	0.150148790289604	Low	0.154194661618117	Low
Dcitr02g05060.1	DC3.0sc02	0.00408968451224789	Low	0.00948108264614306	Low
Dcitr02g05070.1	DC3.0sc02	0.00617278222398459	Low	0.0061587163585649	Low
Dcitr02g05090.1	DC3.0sc02	0.00593478662825335	Low	0.00603167815928064	Low
Dcitr02g05100.1	DC3.0sc02	0.010002869953215	Low	0.0109499083379827	Low
Dcitr02g05110.1	DC3.0sc02	0.00891255322981196	Low	0.0103053482298235	Low
Dcitr02g05120.1	DC3.0sc02	0.0291855325458154	Low	0.0297163832793938	Low
Dcitr02g05130.1	DC3.0sc02	0.00719599330710442	Low	0.00580663155993441	Low
Dcitr02g05140.1	DC3.0sc02	0.00228310502283105	Low	0.00640522875816993	Low
Dcitr02g05150.1	DC3.0sc02	0.0650009954499119	Low	0.0587479988855434	Low
Dcitr02g05160.1	DC3.0sc02	0.00441573280008972	Low	0.00854187842549289	Low
Dcitr02g05170.1	DC3.0sc02	0.367219125479995	Medium	0.243701300494682	Low
Dcitr02g05180.1	DC3.0sc02	0.277785472547796	Low	0.437474004705519	Medium
Dcitr02g05190.1	DC3.0sc02	0.0252320857790386	Low	0.0228250325141086	Low
Dcitr02g05200.1	DC3.0sc02	0.0671078640117226	Low	0.0537256330809757	Low
Dcitr02g05210.1	DC3.0sc02	0.00438354740934193	Low	0.00451446740530071	Low
